T131_Kitchen,Kit_4Dr_W,Door-std (double) [1]_23,00090415.cix,,695.4,395.5,0,1,White_HG,18,1.3_HG,1.3_HG,1.3_HG,1.3_HG
T131_Kitchen,Kit_4Dr_W,Door-std (double) [2]_13,00090416.cix,,695.4,395.8,0,1,White_HG,18,1.3_HG,1.3_HG,1.3_HG,1.3_HG
T131_Kitchen,Kit_4Dr_W,Door-std (double) [2]_23,00090417.cix,,695.4,395.8,0,1,Red_HGL_149GT,18,1.3_HG,1.3_HG,1.3_HG,1.3_HG
T131_Kitchen,Kit_base_filler,Filler4,00090418.cix,,670.4,66.7,0,3,Red_HGL_149GT,18,1.3_HG,,1.3_HG,1.3_HG
T131_Kitchen,Kit_base_filler[1],Filler5,00090419.cix,,670.4,76.7,0,2,Red_HGL_149GT,18,,1.3_HG,1.3_HG,1.3_HG
T131_Kitchen,Kit_Cyl_acc,Top6,00090420.cix,00090421.cix,1565,531,0,1,ply18,17.5,5_Colour,5_Dado,,
T131_Kitchen,Kit_Cyl_acc,Bottom6,00090422.cix,00090423.cix,1174.5,531,0,1,ply18,17.5,5_Colour,5_Dado,,
T131_Kitchen,Kit_Cyl_acc,Left Side6,00090424.cix,,614,531,0,1,ply18,17.5,5_Colour,5_Dado,5_Colour,5_Colour
T131_Kitchen,Kit_Cyl_acc,Right Side6,00090425.cix,,614,531,0,1,ply18,17.5,5_Colour,5_Dado,5_Colour,5_Colour
T131_Kitchen,Kit_Cyl_acc,Back6,00090426.cix,,596,1581,0,1,ply_7,6,,,,
T131_Kitchen,Kit_Cyl_acc,Mobile Shelve6,00090427.cix,,372,480.5,0,2,ply18,17.5,5_Colour,,,
T131_Kitchen,Kit_Cyl_acc,Mobile Shelve [3]6,00090428.cix,,434.5,480.5,0,1,ply18,17.5,5_Colour,,,
T131_Kitchen,Kit_Cyl_acc,Vertical Division [1]6,00090429.cix,00090430.cix,597.5,510.5,0,1,ply18,17.5,5_Colour,,,
T131_Kitchen,Kit_Cyl_acc,Vertical Division [2]6,00090431.cix,00090432.cix,580,510.5,0,1,ply18,17.5,5_Colour,,,
T131_Kitchen,Kit_Cyl_acc,Vertical Division [3]6,00090433.cix,00090434.cix,580,510.5,0,1,ply18,17.5,5_Colour,,,
T131_Kitchen,Kit_Cyl_acc,Door-std (single) [1]6,00090435.cix,,670.4,395.2,0,1,Red_HGL_149GT,18,1.3_HG,1.3_HG,1.3_HG,1.3_HG
T131_Kitchen,Kit_Cyl_acc,Door-std (single) [2]6,00090436.cix,,670.4,457.7,0,1,Red_HGL_149GT,18,1.3_HG,1.3_HG,1.3_HG,1.3_HG
T131_Kitchen,Kit_Cyl_acc,Draw_acc [1]_16,00090437.cix,,177.4,577.9,0,1,Red_HGL_149GT,18,1.3_HG,1.3_HG,1.3_HG,1.3_HG
T131_Kitchen,Kit_Cyl_acc,Draw_acc [1]_26,00090438.cix,,156.4,577.9,0,1,White_HG,18,1.3_HG,1.3_HG,1.3_HG,1.3_HG
T131_Kitchen,Kit_Cyl_acc,Draw_acc [1]_36,00090439.cix,,327.4,577.9,0,1,White_HG,18,1.3_HG,1.3_HG,1.3_HG,1.3_HG
T131_Kitchen,Kit_Cyl_acc,Draw_acc [2]6,00090440.cix,,670.4,153.9,0,1,Red_HGL_149GT,18,1.3_HG,1.3_HG,1.3_HG,1.3_HG
T131_Kitchen,Kit_Cyl_acc,Upper Strip 1 [1]6,00090441.cix,,1565,60,0,1,L_F,19,,,,
T131_Kitchen,Kit_loft-1,Top7,00090442.cix,,1587,74,0,1,L_F,19,5_Wenge,5_Dado,,
T131_Kitchen,Kit_loft-1,Bottom7,00090443.cix,,2299,449,0,1,White_HG,18,5_Wenge,5_Dado,5_white,5_white
T131_Kitchen,Kit_loft-1,Left Side7,00090444.cix,,731.5,74,0,1,L_F,19,5_Wenge,5_Dado,5_white,
T131_Kitchen,Kit_loft-1,Right Side7,00090445.cix,,731.5,74,0,1,L_F,19,5_Wenge,5_Wenge,5_white,
T131_Kitchen,Kit_loft-1,Vertical Division [1]7,00090446.cix,00090447.cix,713,74.5,0,1,L_F,19,5_Wenge,,,
T131_Kitchen,Kit_loft-1,Door-std (single) [1]7,00090448.cix,,675.5,536,0,1,White_HG,18,2_Colour,2_Colour,2_Colour,2_Colour
T131_Kitchen,Kit_loft-1,Door 1/bin/1.5-3 (single) [2]7,00090449.cix,,63.5,1619,0,1,White_HG,18,2_Colour,2_Colour,2_Colour,2_Colour
T131_Kitchen,Kit_loft-1,Door-std (double) [2]_17,00090450.cix,,675.5,536,0,1,White_HG,18,2_Colour,2_Colour,2_Colour,2_Colour
T131_Kitchen,Kit_loft-1,Door-std (double) [2]_27,00090451.cix,,675.5,536,0,1,Red_HGL_149GT,18,2_Colour,2_Colour,2_Colour,2_Colour
T131_Kitchen,Kit_loft-2,Top8,00090452.cix,,1587,74,0,1,L_F,19,5_Wenge,5_Dado,,
T131_Kitchen,Kit_loft-2,Bottom8,00090453.cix,,2299,449,0,1,White_HG,18,5_Wenge,5_Dado,5_white,5_white
