I145_UE,Kids_dresser_W,Bottom7,00080537.cix,,564,194,0,1,ply18,17,5_white,5_Dado,,
I145_UE,Kids_dresser_W,Left Side7,00080538.cix,,1363,194,1,1,7585_Kip_wd,18,5_white,5_Dado,5_white,5_white
I145_UE,Kids_dresser_W,Right Side7,00080539.cix,,1363,194,0,1,105_sf_18,18,5_white,5_Dado,5_white,5_white
I145_UE,Kids_dresser_W,Back7,00080540.cix,,1357,584,0,1,ply_7,7,,,,
I145_UE,Kids_dresser_W,Mobile Shelve7,00080541.cix,,564,162.5,0,4,ply18,17,5_white,,,
I145_UE,Kids_dresser_W,Door-std (single) [1]_17,00080542.cix,,1160,594,0,1,Miror,6,2_Colour,2_Colour,2_Colour,2_Colour
I145_UE,Kids_dresser_W,Door-std (single) [1]_27,00080543.cix,,1160,594,0,1,ply18,17,2_Colour,2_Colour,2_Colour,2_Colour
I145_UE,Kids_dresser_W,Door-std (single)7,00080544.cix,,93,594,0,2,105_sf_18,18,2_Colour,2_Colour,2_Colour,2_Colour
I145_UE,Kids_dresser_W,Plinth 1 [1]7,00080545.cix,,599,200,0,1,105_sf_18,18,,,,
I145_UE,Kids_loft-1,Top8,00080546.cix,,1230.5,74,0,1,L_F,19,5_Colour,5_Dado,,5_white
I145_UE,Kids_loft-1,Bottom8,00080547.cix,,1230.5,74,0,1,L_F,19,5_Colour,5_Dado,,5_white
I145_UE,Kids_loft-1,Left Side8,00080548.cix,,732,74,0,1,L_F,19,5_Colour,5_Dado,,
I145_UE,Kids_loft-1,Right Side8,00080549.cix,,769,74,0,1,L_F,19,5_Colour,5_Dado,5_white,5_white
I145_UE,Kids_loft-1,Vertical Division [1]8,00080550.cix,00080551.cix,731,74.5,0,1,L_F,19,5_white,,,
I145_UE,Kids_loft-1,Door-std (single) [1]8,00080552.cix,,713.5,594.5,0,1,105_sf_18,18,2_Colour,2_Colour,2_Colour,2_Colour
I145_UE,Kids_loft-1,Door-std (single) [2]8,00080553.cix,,713.5,594.5,0,1,105_sf_18,18,2_Colour,2_Colour,2_Colour,2_Colour
I145_UE,Kids_loft-1,Door 1/bin/1.5-3 (single) [2]8,00080554.cix,,45.5,1194,0,1,105_sf_18,18,2_Colour,2_Colour,2_Colour,2_Colour
I145_UE,Kids_loft-3,Top9,00080555.cix,,899,74,0,1,L_F,19,5_Colour,5_Dado,5_white,5_white
I145_UE,Kids_loft-3,Bottom9,00080556.cix,,899,581,0,1,105_sf_18,18,5_Colour,5_Dado,5_white,5_white
I145_UE,Kids_loft-3,Vertical Division [1]9,00080557.cix,,713,74.5,0,1,L_F,19,5_white,,,
